,Dataset,embeddings,# Features,# Samples,Feature_Samples_ratio,Intrinsic_Dimension,Condition number,Fisher Discriminant Ratio,Total Correlations,Mutual information,# Non-zero entries,# Low variance features,Variation,std_var,Coefficient of Variation %,std_co_of_v,Skewness,std_skew,Kurtosis,std_kurt,Mean Log Kernel Density,Isomap Reconstruction Error,Fractal dimension,Entropy,std_entropy,iteration,model,accuracy,f1_score,time,auc,Model_Parameters,datatype,model_embed_datatype
221,spirals_data-2.csv,nmf,3,70,0.0429,3,4.4804,0.0393,0.2201,0.0508,207,1,0.02,0.01,47.5873,5.2974,-0.1241,0.0985,-0.5189,0.4534,1.093,0.0129,1.9884,1.0,0.0,2,lr,0.5333333333333333,0.4976076555023923,0.0042879581451416,0.5333333333333333,"{'estimator__C': 1.0, 'estimator__class_weight': None, 'estimator__dual': False, 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__l1_ratio': None, 'estimator__max_iter': 10000, 'estimator__multi_class': 'deprecated', 'estimator__n_jobs': None, 'estimator__penalty': 'l2', 'estimator__random_state': None, 'estimator__solver': 'saga', 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': LogisticRegression(max_iter=10000, solver='saga'), 'n_jobs': None}",spirals_data,lr_nmf_spirals_data
222,spirals_data-2.csv,nmf,3,70,0.0429,3,4.4804,0.0393,0.2201,0.0508,207,1,0.02,0.01,47.5873,5.2974,-0.1241,0.0985,-0.5189,0.4534,1.093,0.0129,1.9884,1.0,0.0,2,mlp,0.5333333333333333,0.4976076555023923,0.0434269905090332,0.5333333333333333,"{'estimator__activation': 'relu', 'estimator__alpha': 0.0001, 'estimator__batch_size': 'auto', 'estimator__beta_1': 0.9, 'estimator__beta_2': 0.999, 'estimator__early_stopping': False, 'estimator__epsilon': 1e-08, 'estimator__hidden_layer_sizes': 100, 'estimator__learning_rate': 'constant', 'estimator__learning_rate_init': 0.001, 'estimator__max_fun': 15000, 'estimator__max_iter': 10000, 'estimator__momentum': 0.9, 'estimator__n_iter_no_change': 10, 'estimator__nesterovs_momentum': True, 'estimator__power_t': 0.5, 'estimator__random_state': None, 'estimator__shuffle': True, 'estimator__solver': 'adam', 'estimator__tol': 0.0001, 'estimator__validation_fraction': 0.1, 'estimator__verbose': False, 'estimator__warm_start': False, 'estimator': MLPClassifier(hidden_layer_sizes=100, max_iter=10000), 'n_jobs': None}",spirals_data,mlp_nmf_spirals_data
223,spirals_data-2.csv,nmf,3,70,0.0429,3,4.4804,0.0393,0.2201,0.0508,207,1,0.02,0.01,47.5873,5.2974,-0.1241,0.0985,-0.5189,0.4534,1.093,0.0129,1.9884,1.0,0.0,2,nb,0.5333333333333333,0.513888888888889,0.0031039714813232,0.5333333333333333,"{'estimator__priors': None, 'estimator__var_smoothing': 1e-09, 'estimator': GaussianNB(), 'n_jobs': None}",spirals_data,nb_nmf_spirals_data
224,spirals_data-2.csv,nmf,3,70,0.0429,3,4.4804,0.0393,0.2201,0.0508,207,1,0.02,0.01,47.5873,5.2974,-0.1241,0.0985,-0.5189,0.4534,1.093,0.0129,1.9884,1.0,0.0,2,pqk,0.5333333333333333,0.475,2.0595009326934814,0.5333333333333333,"{'feature_map': 'ZZFeatureMap', 'feature_map_reps': 4, 'entanglement': 'pairwise', 'svc_best_params': {'C': 100, 'gamma': 1, 'kernel': 'poly'}}",spirals_data,pqk_nmf_spirals_data
225,spirals_data-2.csv,nmf,3,70,0.0429,3,4.4804,0.0393,0.2201,0.0508,207,1,0.02,0.01,47.5873,5.2974,-0.1241,0.0985,-0.5189,0.4534,1.093,0.0129,1.9884,1.0,0.0,2,qnn,0.5,0.3333333333333333,12.130558967590332,0.5,"{'feature_map': 'ZZFeatureMap', 'ansatz': 'RealAmplitudes', 'optimizer': 'COBYLA', 'optimizer_params': {'maxiter': 100, 'disp': False, 'rhobeg': 1.0, 'max_evals_grouped': 1, 'options': {}, 'tol': None}}",spirals_data,qnn_nmf_spirals_data
226,spirals_data-2.csv,nmf,3,70,0.0429,3,4.4804,0.0393,0.2201,0.0508,207,1,0.02,0.01,47.5873,5.2974,-0.1241,0.0985,-0.5189,0.4534,1.093,0.0129,1.9884,1.0,0.0,2,qsvc,0.4666666666666667,0.4444444444444445,26.443037748336792,0.4666666666666667,"{'feature_map': 'ZZFeatureMap', 'quantum_kernel': 'FidelityQuantumKernel', 'C': 0.01, 'gamma': 'scale'}",spirals_data,qsvc_nmf_spirals_data
227,spirals_data-2.csv,nmf,3,70,0.0429,3,4.4804,0.0393,0.2201,0.0508,207,1,0.02,0.01,47.5873,5.2974,-0.1241,0.0985,-0.5189,0.4534,1.093,0.0129,1.9884,1.0,0.0,2,rf,0.8,0.7916666666666666,0.086216926574707,0.8,"{'estimator__bootstrap': True, 'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__max_leaf_nodes': None, 'estimator__max_samples': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__n_estimators': 100, 'estimator__n_jobs': None, 'estimator__oob_score': False, 'estimator__random_state': None, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': RandomForestClassifier(), 'n_jobs': None}",spirals_data,rf_nmf_spirals_data
228,spirals_data-2.csv,nmf,3,70,0.0429,3,4.4804,0.0393,0.2201,0.0508,207,1,0.02,0.01,47.5873,5.2974,-0.1241,0.0985,-0.5189,0.4534,1.093,0.0129,1.9884,1.0,0.0,2,svc,0.5666666666666667,0.5238095238095238,0.0059809684753417,0.5666666666666667,"{'estimator__C': 0.01, 'estimator__break_ties': False, 'estimator__cache_size': 200, 'estimator__class_weight': None, 'estimator__coef0': 0.0, 'estimator__decision_function_shape': 'ovr', 'estimator__degree': 3, 'estimator__gamma': 0.1, 'estimator__kernel': 'linear', 'estimator__max_iter': -1, 'estimator__probability': False, 'estimator__random_state': None, 'estimator__shrinking': True, 'estimator__tol': 0.001, 'estimator__verbose': False, 'estimator': SVC(C=0.01, gamma=0.1, kernel='linear'), 'n_jobs': None}",spirals_data,svc_nmf_spirals_data
229,spirals_data-2.csv,nmf,3,70,0.0429,3,4.4804,0.0393,0.2201,0.0508,207,1,0.02,0.01,47.5873,5.2974,-0.1241,0.0985,-0.5189,0.4534,1.093,0.0129,1.9884,1.0,0.0,2,vqc,0.6333333333333333,0.6296296296296297,37.888346910476685,0.6333333333333333,"{'feature_map': 'ZZFeatureMap', 'ansatz': 'RealAmplitudes', 'optimizer': 'COBYLA', 'optimizer_params': {'maxiter': 100, 'disp': False, 'rhobeg': 1.0, 'max_evals_grouped': 1, 'options': {}, 'tol': None}}",spirals_data,vqc_nmf_spirals_data
230,spirals_data-2.csv,none,6,70,0.0857,3,138.5459,0.0266,6.6229,0.0664,414,3,0.0583,0.0133,46.6709,4.4693,-0.1172,0.0751,-0.5139,0.4002,1.568,0.1513,1.9942,1.0,0.0,2,dt,0.7333333333333333,0.7333333333333333,0.0033059120178222,0.7333333333333334,"{'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__max_leaf_nodes': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__random_state': None, 'estimator__splitter': 'best', 'estimator': DecisionTreeClassifier(), 'n_jobs': None}",spirals_data,dt_none_spirals_data
231,spirals_data-2.csv,none,6,70,0.0857,3,138.5459,0.0266,6.6229,0.0664,414,3,0.0583,0.0133,46.6709,4.4693,-0.1172,0.0751,-0.5139,0.4002,1.568,0.1513,1.9942,1.0,0.0,2,lr,0.5666666666666667,0.5417156286721504,0.0033121109008789,0.5666666666666667,"{'estimator__C': 1.0, 'estimator__class_weight': None, 'estimator__dual': False, 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__l1_ratio': None, 'estimator__max_iter': 10000, 'estimator__multi_class': 'deprecated', 'estimator__n_jobs': None, 'estimator__penalty': 'l2', 'estimator__random_state': None, 'estimator__solver': 'saga', 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': LogisticRegression(max_iter=10000, solver='saga'), 'n_jobs': None}",spirals_data,lr_none_spirals_data
232,spirals_data-2.csv,none,6,70,0.0857,3,138.5459,0.0266,6.6229,0.0664,414,3,0.0583,0.0133,46.6709,4.4693,-0.1172,0.0751,-0.5139,0.4002,1.568,0.1513,1.9942,1.0,0.0,2,mlp,0.8,0.7963800904977376,0.6927752494812012,0.7999999999999999,"{'estimator__activation': 'relu', 'estimator__alpha': 0.0001, 'estimator__batch_size': 'auto', 'estimator__beta_1': 0.9, 'estimator__beta_2': 0.999, 'estimator__early_stopping': False, 'estimator__epsilon': 1e-08, 'estimator__hidden_layer_sizes': 100, 'estimator__learning_rate': 'constant', 'estimator__learning_rate_init': 0.001, 'estimator__max_fun': 15000, 'estimator__max_iter': 10000, 'estimator__momentum': 0.9, 'estimator__n_iter_no_change': 10, 'estimator__nesterovs_momentum': True, 'estimator__power_t': 0.5, 'estimator__random_state': None, 'estimator__shuffle': True, 'estimator__solver': 'adam', 'estimator__tol': 0.0001, 'estimator__validation_fraction': 0.1, 'estimator__verbose': False, 'estimator__warm_start': False, 'estimator': MLPClassifier(hidden_layer_sizes=100, max_iter=10000), 'n_jobs': None}",spirals_data,mlp_none_spirals_data
233,spirals_data-2.csv,none,6,70,0.0857,3,138.5459,0.0266,6.6229,0.0664,414,3,0.0583,0.0133,46.6709,4.4693,-0.1172,0.0751,-0.5139,0.4002,1.568,0.1513,1.9942,1.0,0.0,2,nb,0.5,0.4857142857142857,0.0028011798858642,0.5,"{'estimator__priors': None, 'estimator__var_smoothing': 1e-09, 'estimator': GaussianNB(), 'n_jobs': None}",spirals_data,nb_none_spirals_data
234,spirals_data-2.csv,none,6,70,0.0857,3,138.5459,0.0266,6.6229,0.0664,414,3,0.0583,0.0133,46.6709,4.4693,-0.1172,0.0751,-0.5139,0.4002,1.568,0.1513,1.9942,1.0,0.0,2,pqk,0.9666666666666668,0.9666295884315907,6.6252710819244385,0.9666666666666668,"{'feature_map': 'ZZFeatureMap', 'feature_map_reps': 4, 'entanglement': 'pairwise', 'svc_best_params': {'C': 100, 'gamma': 1, 'kernel': 'rbf'}}",spirals_data,pqk_none_spirals_data
235,spirals_data-2.csv,none,6,70,0.0857,3,138.5459,0.0266,6.6229,0.0664,414,3,0.0583,0.0133,46.6709,4.4693,-0.1172,0.0751,-0.5139,0.4002,1.568,0.1513,1.9942,1.0,0.0,2,qnn,0.5,0.3409090909090909,24.025158882141113,0.5333333333333333,"{'feature_map': 'ZZFeatureMap', 'ansatz': 'RealAmplitudes', 'optimizer': 'COBYLA', 'optimizer_params': {'maxiter': 100, 'disp': False, 'rhobeg': 1.0, 'max_evals_grouped': 1, 'options': {}, 'tol': None}}",spirals_data,qnn_none_spirals_data
236,spirals_data-2.csv,none,6,70,0.0857,3,138.5459,0.0266,6.6229,0.0664,414,3,0.0583,0.0133,46.6709,4.4693,-0.1172,0.0751,-0.5139,0.4002,1.568,0.1513,1.9942,1.0,0.0,2,qsvc,0.6666666666666666,0.6651785714285715,41.33915185928345,0.6666666666666667,"{'feature_map': 'ZZFeatureMap', 'quantum_kernel': 'FidelityQuantumKernel', 'C': 0.01, 'gamma': 'scale'}",spirals_data,qsvc_none_spirals_data
237,spirals_data-2.csv,none,6,70,0.0857,3,138.5459,0.0266,6.6229,0.0664,414,3,0.0583,0.0133,46.6709,4.4693,-0.1172,0.0751,-0.5139,0.4002,1.568,0.1513,1.9942,1.0,0.0,2,rf,0.8666666666666667,0.8642533936651584,0.0859971046447753,0.8666666666666667,"{'estimator__bootstrap': True, 'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__max_leaf_nodes': None, 'estimator__max_samples': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__n_estimators': 100, 'estimator__n_jobs': None, 'estimator__oob_score': False, 'estimator__random_state': None, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': RandomForestClassifier(), 'n_jobs': None}",spirals_data,rf_none_spirals_data
238,spirals_data-2.csv,none,6,70,0.0857,3,138.5459,0.0266,6.6229,0.0664,414,3,0.0583,0.0133,46.6709,4.4693,-0.1172,0.0751,-0.5139,0.4002,1.568,0.1513,1.9942,1.0,0.0,2,svc,0.5666666666666667,0.5238095238095238,0.0036029815673828,0.5666666666666667,"{'estimator__C': 0.01, 'estimator__break_ties': False, 'estimator__cache_size': 200, 'estimator__class_weight': None, 'estimator__coef0': 0.0, 'estimator__decision_function_shape': 'ovr', 'estimator__degree': 3, 'estimator__gamma': 0.1, 'estimator__kernel': 'linear', 'estimator__max_iter': -1, 'estimator__probability': False, 'estimator__random_state': None, 'estimator__shrinking': True, 'estimator__tol': 0.001, 'estimator__verbose': False, 'estimator': SVC(C=0.01, gamma=0.1, kernel='linear'), 'n_jobs': None}",spirals_data,svc_none_spirals_data
239,spirals_data-2.csv,none,6,70,0.0857,3,138.5459,0.0266,6.6229,0.0664,414,3,0.0583,0.0133,46.6709,4.4693,-0.1172,0.0751,-0.5139,0.4002,1.568,0.1513,1.9942,1.0,0.0,2,vqc,0.4666666666666667,0.4,57.66142988204956,0.4666666666666667,"{'feature_map': 'ZZFeatureMap', 'ansatz': 'RealAmplitudes', 'optimizer': 'COBYLA', 'optimizer_params': {'maxiter': 100, 'disp': False, 'rhobeg': 1.0, 'max_evals_grouped': 1, 'options': {}, 'tol': None}}",spirals_data,vqc_none_spirals_data
